Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Name,Category,Description
509703,0.263405,-0.372922,-1.494161,-0.172668,-0.183305,2.573406,-1.287927,1.531568,-1.273362,-0.635518,-0.070044,-1.010357,0.514797,0.927304,-0.667981,1.002998,-0.130702,-0.521717,-0.346575,-0.976108,1.489136,1.173089,1.093075,-0.288110,0.939708,1.400593,0.965664,-0.919183,36.25,0,IGA,Food,Recurring subscription
510002,-0.838693,-1.410794,0.493714,-2.229040,0.819249,-1.725043,1.703624,1.589652,1.099903,-0.983477,-1.044282,0.471012,-0.071371,-0.696411,0.203382,-0.701361,1.587512,0.055665,0.550788,-1.725785,0.735027,-1.075821,0.866775,-0.469400,-0.415836,-1.136062,0.001277,-0.488241,10.21,0,JB Hi-Fi,Other,Direct debit
510441,-0.802373,-1.745881,-0.010915,1.850708,-0.442536,0.881478,-0.432046,0.843797,-0.152306,0.776903,0.042654,1.707895,-0.262865,-0.410111,-1.320840,0.827676,0.058978,1.648188,0.590054,-0.194834,0.523125,1.800506,0.704334,1.743716,1.441944,0.424431,-1.841883,0.193588,9.90,0,Starbucks,Food,Direct debit
511437,-0.004618,1.691588,0.212167,-1.143452,-1.949532,1.476959,-0.228176,1.574135,-2.319006,0.503549,-0.612692,0.356155,-0.889975,1.207773,0.928067,-0.393591,-1.054165,0.159516,-0.691462,-0.420853,-0.910563,-0.979690,-0.956924,0.841956,-0.184175,1.800686,0.342178,1.144155,3.27,0,Domino's Pizza,Food,
512460,0.068672,0.378709,2.202089,-0.302877,-0.560500,-1.035393,-0.161720,0.357477,-1.516970,0.646947,-0.962187,0.488550,-0.498706,-1.114562,0.272152,-0.938764,-2.734715,0.614686,-0.940689,0.977964,1.381250,0.382621,0.241059,0.874726,-0.834276,-0.133856,-1.174035,1.845482,9.73,0,Airbnb,Travel,Auto-renewal
512972,-0.607425,0.877685,-0.615307,0.819025,-1.372256,-0.525819,0.975320,-0.188175,0.738430,0.902818,-3.066039,0.911272,-0.207399,1.682099,-0.101806,1.452387,-1.452472,-0.047016,-1.136665,-0.714580,0.590003,0.135586,-0.092579,0.075596,-0.664409,0.150860,0.512260,-0.323053,12.05,0,McDonald's,Food,
514475,0.799576,-1.456419,-0.391148,1.111956,-0.090546,-1.012400,-1.393419,-0.246118,-0.108401,0.292416,1.252101,2.545844,-0.065640,-2.183271,1.106870,-1.323820,-0.582588,-0.118371,0.932243,1.651568,-0.710561,-0.547519,-0.858935,0.964938,-0.795916,1.823372,0.099886,-0.734896,46.32,0,Booking.com,Travel,
518101,0.732329,-0.773702,-0.604346,-0.334056,-0.052128,1.202761,3.457415,0.620403,-0.223425,-0.572398,-0.517733,0.136375,-1.230650,-1.145204,-1.344745,1.998674,2.113881,-0.065449,0.607692,-0.750233,0.103377,0.470897,1.475253,1.203792,-0.327834,0.980524,-0.627299,-1.572136,28.37,0,Chemist Warehouse,Other,
518399,1.173501,-0.775069,1.187145,-0.234612,0.788469,0.449919,-0.895553,-0.177616,0.490587,-0.033832,-0.926307,1.452294,1.250778,0.175865,-0.569791,0.169072,0.468729,0.730040,-0.506291,1.169362,-0.263948,-2.904070,-0.276724,-1.188654,-0.831358,-0.916400,0.541803,-1.557913,29.87,0,Hungry Jack's,Food,
518399,0.582419,1.073090,0.808386,1.781343,-0.064038,-0.093930,0.086234,-0.706796,0.617268,-1.726896,-0.329299,-1.798491,0.255886,-1.611022,-1.040837,0.110185,-0.816624,0.296853,0.147898,0.574580,-0.605442,0.972046,-0.700206,-1.660013,0.255798,0.175604,1.304565,1.346913,19.61,0,Netflix,Entertainment,
518617,-0.241972,-0.468226,-0.108039,-1.106864,-0.290171,2.353537,-1.018800,-0.924150,0.136468,1.770788,-0.903774,-2.437031,0.655409,-0.975358,0.797338,1.686122,-0.167742,1.420634,-0.635617,-2.127041,-0.234512,1.723425,-0.915604,-0.659113,-0.113335,0.947911,0.760806,3.003734,7.91,0,Spotify,Entertainment,
519945,-0.294018,-2.525843,-0.711444,-0.688451,-1.512244,-0.820748,-0.622162,0.187339,1.752443,-1.259928,-0.815810,-0.453168,0.037879,0.395745,0.095656,0.367861,-0.814146,0.072661,0.388431,1.026215,0.607138,-1.468926,-2.012547,1.011848,-0.661062,0.435510,-0.332852,-1.450354,30.41,0,Translink,Travel,
522381,-0.303342,0.161276,2.034270,0.190362,-1.187237,-0.153517,1.945776,0.167951,1.290866,0.034421,1.481434,-0.383644,0.566090,1.147175,-0.658110,-2.507102,-0.018478,1.407049,-0.619965,1.755142,-0.777872,0.253680,1.829653,0.272360,1.269369,-1.728258,0.917962,0.067275,22.33,0,Qantas,Travel,
522531,0.783149,1.281727,0.829550,0.251354,-0.512029,0.884519,1.014932,-1.233235,0.872474,1.066929,0.492881,0.225183,0.427886,-0.747486,-1.685668,-0.617162,0.186870,-0.950316,0.701325,0.508553,-1.398922,-0.148278,-0.573312,1.509309,-0.793664,0.244448,0.494359,0.847655,17.55,0,Amazon AU,Other,Auto-renewal
522655,-0.146188,0.005342,-0.122957,-0.635119,-1.419533,-0.223994,-0.051045,-0.119187,0.633338,-0.726117,0.567283,0.364943,-0.891291,1.293569,0.324568,0.407636,0.533045,-0.552456,0.919828,-0.800137,-1.898030,1.930943,-0.595864,-0.684212,-2.134237,-0.309691,-0.142655,-0.777764,302.04,0,Ray White Property,Rent,Recurring subscription
527740,-0.608806,-0.542120,0.577736,0.805889,-1.677041,-0.285965,-1.687293,0.866042,-0.919193,0.297465,-1.253574,0.468900,-0.864393,-0.006632,0.291106,-0.652836,-0.442964,0.694762,1.369407,0.663988,-1.810501,1.919935,-0.147323,0.624969,1.383075,-0.316581,-0.767549,1.565879,9.69,0,eBay AU,Other,Tap to pay
527862,-0.559753,1.119982,-2.082467,-0.095005,0.286758,-0.774273,0.113475,1.307899,2.051672,-2.263301,0.766201,-0.868059,-0.534635,0.495095,1.440100,1.499504,-0.107891,0.812079,0.306226,-0.991163,-2.499207,-0.452656,1.046240,-0.482483,0.459632,0.225147,-0.985371,-0.068691,26.28,0,IGA,Food,Recurring subscription
529133,-1.548678,-2.367143,1.759175,0.115117,0.644766,0.054467,0.301762,-0.693830,0.276934,0.431490,-0.281048,0.353588,1.433997,-1.389570,-0.833478,-0.119071,0.511990,0.325846,0.417343,-0.175092,-2.331075,-1.573810,1.093651,0.465405,-0.838243,-0.200174,0.263411,0.933207,60.30,0,Woolworths,Food,Direct debit
529301,0.714118,-0.465232,0.994306,-0.401888,-0.475945,0.403600,-0.627869,0.155206,-1.246840,1.462531,0.172159,0.328453,0.438366,0.130788,0.728456,0.533474,-0.008435,-0.317974,0.553557,1.541429,-0.038714,-0.212478,0.191178,0.267489,0.748230,-0.035623,0.877341,0.047222,1.45,0,Chemist Warehouse,Other,In-store payment
530221,-0.287024,1.011857,1.134139,-0.923445,-0.292401,1.372146,1.737907,0.018673,0.374755,-0.729439,1.474227,-0.360592,0.374458,-0.483492,-0.696414,0.036397,0.062378,2.758449,0.078912,-1.007965,1.117888,1.540414,1.543466,-1.108157,-0.214118,-1.145670,0.666926,-1.229812,82.70,0,Kmart,Other,
530639,-0.177763,0.101727,0.008812,-1.168706,-0.069278,1.579474,0.358218,-2.037865,0.227175,2.031158,0.216084,0.292002,-0.785944,0.608105,0.468942,-0.751753,0.205478,1.157055,2.187241,0.588200,-0.131529,0.227645,1.409617,-1.310361,0.597844,0.308970,-1.221773,1.177501,71.25,0,PlayStation Network,Entertainment,Direct debit
530826,-1.962165,-0.731369,0.383094,-0.339618,0.251948,-1.318668,-0.701207,0.059785,-0.694396,-0.472207,0.479161,-2.401741,-0.461270,0.687717,1.738238,1.069458,0.120349,1.509277,-0.714223,-1.916252,2.289174,-0.992696,1.005333,0.832230,1.505227,1.268558,-0.803003,0.588475,189.21,0,Spaceship Voyager,Investment,
530971,1.063626,0.654979,0.062585,-0.757968,0.989704,-0.248511,-0.884170,1.485981,-1.512519,-0.437857,-0.956641,0.495838,-0.214555,-1.557833,-1.900837,-2.345950,-0.902964,-0.019428,-0.826903,-0.558428,0.066979,2.822677,-0.491799,-0.771888,1.159583,-0.668270,0.340672,-1.081038,20.71,0,Optus,Utilities,
531398,0.237011,0.083175,1.792545,0.259954,-0.084198,-0.584204,1.387251,0.256720,-0.053108,-0.718859,1.217221,-1.493637,-1.337416,2.515614,-0.103219,-0.038398,2.190023,-2.468619,0.922058,1.072465,0.172846,-0.129349,0.114073,1.965837,0.716319,0.137529,0.976775,-0.244160,1.74,0,McDonald's,Food,Tap to pay
531463,1.720232,-0.888974,1.371317,-0.627759,-0.093678,-1.095229,-0.967703,-0.178883,-2.489771,0.189550,-0.593611,-0.663377,0.011790,-1.049003,1.059023,0.519931,-0.217329,0.532566,-0.458558,-0.843062,-0.957073,-0.692046,-0.240250,0.520287,-0.403151,2.851567,-1.082275,0.492657,19.33,0,Big W,Other,
532462,0.613388,-0.241547,1.501437,-0.138943,-0.873269,1.925358,-0.918477,0.245624,1.161857,0.586046,1.708981,-0.757457,-0.098620,-1.105627,-0.000216,0.689285,-0.419549,1.163794,-1.727159,1.080541,0.531065,-0.372076,1.502943,1.390330,0.232656,0.105558,1.666319,1.750482,8.44,0,Sydney Trains,Travel,Direct debit
532573,-0.890801,0.004819,-0.868413,-2.304624,1.308610,-1.913613,0.935612,0.108531,-0.017100,-1.446790,-1.044980,-0.661257,0.035171,0.500084,-0.548179,0.753117,0.137734,-0.275826,-2.111631,-0.166873,-0.035745,1.923537,-0.077712,0.285044,0.622770,-0.461034,-1.292865,-1.788424,10.87,0,Optus,Utilities,POS terminal
533203,-0.614562,-0.571288,1.777466,-0.747096,0.076900,2.468686,-2.372197,-0.744726,0.970379,-0.698518,-2.030259,-0.711143,-0.336055,2.086841,-0.584784,-1.041140,0.350410,-0.457448,-0.483002,0.763115,1.758307,0.757300,0.230675,-0.236331,0.286913,1.466523,-0.131193,0.530251,36.37,0,Event Cinemas,Entertainment,
535504,-0.131033,-0.784522,-1.038136,-0.347344,0.350628,2.768936,-1.001651,0.020617,2.022327,-1.364267,1.717497,-1.734408,0.778235,-0.087368,-0.282135,0.777668,-0.952497,1.279242,0.673049,-0.598621,-0.331011,-0.203850,2.212596,1.111806,-0.714790,-1.166337,-0.281670,-2.383172,7.18,0,Vodafone,Utilities,In-store payment
535801,1.617660,2.383145,2.427769,0.540235,-0.742219,1.650104,-1.208672,0.997343,0.983482,-0.081589,0.248277,0.485337,-0.850728,0.191629,1.486565,-0.953074,1.076105,0.824386,-0.392258,-1.100319,-0.551936,-0.004038,0.299985,-0.203539,-1.955034,-0.040604,-1.334309,-0.188370,32.64,0,Belle Property,Rent,
535868,1.703088,0.514324,-0.257272,-0.747520,-1.025273,0.719359,-0.635885,-0.491181,0.736986,-0.269938,1.025438,0.320915,0.175441,-1.830975,0.916368,-0.793401,0.320587,0.775970,-1.080727,0.453401,1.639993,-1.015595,0.298488,-0.816546,-0.715197,0.201466,0.664596,-0.193593,68.33,0,AAMI,Insurance,Card present
536310,1.347981,-0.694189,1.023314,-0.711743,0.916255,-0.138346,0.822048,2.198344,0.470002,1.017755,1.405185,1.353152,0.362314,0.709924,0.018736,1.088721,-0.126924,-0.343290,-0.392380,0.681093,-1.366767,-0.427511,-0.297819,0.191874,1.024932,-0.335904,2.639234,-0.768987,4.87,0,Bunnings,Other,
538325,1.217904,0.854466,1.034768,-0.288766,-0.337846,0.327607,2.352718,0.226477,-0.312777,-0.282111,0.629653,0.064327,-0.089479,0.929161,-0.983280,-0.768106,0.941584,-0.836376,-3.524218,0.745085,0.478074,-1.293143,-1.276766,-0.447658,-0.558859,-0.887619,0.189980,-1.808078,49.52,0,Chemist Warehouse,Other,
539027,-0.715339,-1.251180,-0.461477,-1.007894,0.525294,0.330111,-0.183927,0.112214,-1.285586,-1.519491,-2.157616,-0.117125,-0.505663,-0.596735,1.384031,1.466205,-0.083858,2.225949,-0.592280,0.650376,1.300308,-0.858985,-0.464933,1.470130,-0.807423,0.894491,-0.406457,-0.998799,17.10,0,Starbucks,Food,
539849,1.218470,-0.258245,0.585868,-0.427079,-0.478490,-1.050952,1.109221,-1.017020,0.511645,-0.335338,0.147915,-0.673285,-0.510342,-0.374188,-1.288893,0.128141,1.104233,-1.067527,-0.440848,0.934807,0.409779,0.148758,2.720658,0.434294,1.117246,0.091421,1.905647,1.549325,38.77,0,Virgin Australia,Travel,In-store payment
540968,1.828572,0.851984,-0.545542,0.260979,0.346332,0.820334,-0.899121,0.357171,-1.021315,-0.843749,1.377619,0.078345,0.667910,-0.009935,-0.352802,0.037910,-0.530571,2.487601,0.818507,-0.904348,-0.214961,-0.890264,1.745479,-0.034479,1.343964,0.621634,0.229248,-0.284739,29.64,0,Kmart,Other,Auto-renewal
541558,0.291807,-0.068062,0.128295,-0.016745,0.990428,-1.158062,-0.254057,0.434681,-0.298976,-0.213164,0.234989,-0.919511,-1.690959,1.246978,0.034674,2.289093,-0.133075,0.033139,-0.598315,-0.413849,0.634012,2.308747,-0.055489,-0.055368,-0.235700,0.179928,-0.307286,2.700137,18.49,0,Aldi,Food,Recurring subscription
541914,0.554735,-0.234876,-1.155944,0.141283,0.898294,-0.943280,-1.203000,0.598504,-0.311311,0.078469,0.172969,-0.028576,0.225232,0.215337,-0.596213,1.543522,0.329398,-0.344214,1.995213,0.372887,0.003996,-1.264809,-1.024332,0.679562,-0.053314,-1.506676,0.343262,-1.009874,30.31,0,Big W,Other,
542486,0.530294,2.174420,0.845020,2.217591,-1.341226,-0.317642,0.458147,1.600211,-1.111433,0.170057,-0.875620,0.139005,-0.774596,-1.084877,0.784263,-1.503580,0.132801,-0.235371,0.286481,-0.454167,-0.791329,0.601941,-0.648082,0.059240,0.409065,0.336522,-0.627079,-0.557507,8.49,0,Qantas,Travel,Recurring subscription
543543,-0.088562,0.612655,0.026358,0.142123,-1.389062,0.566507,1.281342,-0.522695,-1.543752,-1.274857,0.860538,0.225167,0.061115,-0.326526,-1.085630,1.504167,0.188854,-0.129470,0.913494,0.217099,-0.411253,-0.307348,0.135038,0.942403,-0.628135,1.101928,0.966013,0.617451,23.73,0,Grill'd,Food,
543611,-1.414217,-1.958218,-0.995277,0.713848,-0.704395,0.086830,0.529451,0.965847,2.295616,0.469291,-1.069158,-0.023266,1.378932,1.118703,-2.547947,-0.239194,1.207312,-1.237452,0.130121,0.104875,-0.134449,-1.160239,0.837188,0.177159,0.672811,0.857887,0.277385,-0.229109,9.07,0,Coles,Food,Membership fee
543846,-0.440789,0.162380,-0.519333,-0.984065,-0.832780,1.924174,-0.768447,0.059142,-0.411743,-0.755200,0.311852,0.701091,1.279519,0.002124,-0.427069,-1.014604,-0.050754,0.737382,0.184776,0.464355,-0.711461,-0.918824,-0.002086,0.143609,-1.220967,0.093471,-0.459661,0.995236,42.09,0,KFC,Food,
545435,2.131290,0.084790,-0.220890,0.920526,1.034093,-0.561226,0.365521,1.398425,-0.355020,-0.403396,-0.187564,-0.432563,-0.051729,1.080588,1.949888,-0.613400,0.900545,0.219845,-0.695722,-1.216286,1.353096,-1.455413,-0.972337,-0.146492,2.254823,0.546010,-0.383392,0.911762,19.10,0,Subway,Food,
545621,-0.094804,0.554200,1.125010,-0.252165,-0.276746,-0.316638,-1.085506,-0.196861,-0.147707,0.640377,0.569942,-0.119095,1.379952,-1.474229,-0.221962,0.154004,0.280065,-0.499629,-0.942542,-0.531041,1.183963,1.463507,0.667246,-0.378356,-0.144426,-0.179894,-1.227627,0.205413,15.22,0,Sydney Trains,Travel,Recurring subscription
545920,1.997054,0.631126,0.758209,0.565433,-0.201737,0.742714,0.361530,2.004335,-1.201414,0.641416,-1.226627,1.913649,-0.111108,1.687652,0.255155,0.812257,-0.766354,1.420630,1.504076,-0.848112,2.080868,-1.392231,0.770539,0.407704,0.359041,-0.318710,2.091594,-1.036240,135.21,0,Hungry Jack's,Food,
546142,-0.135060,0.285656,0.043196,1.914772,-0.556107,-1.297183,0.873686,0.867645,-2.227792,-0.817258,0.644099,-0.504608,1.343839,2.388029,0.488719,1.088137,-0.148195,-0.431033,1.124098,-0.036318,-0.808495,0.860764,1.030581,-1.501272,-1.816331,0.536348,-0.950186,-0.347132,51.38,0,Subway,Food,
546322,2.328396,1.401987,-1.074333,-0.543624,-0.821211,-0.993462,0.503843,0.687995,0.452188,-0.183525,-2.480790,-1.477052,-0.641435,1.127036,1.455380,0.351323,-0.312912,2.679731,-0.675567,0.708318,1.383625,0.433139,0.026461,0.270355,-0.557554,0.574789,0.174131,1.236533,15.10,0,Chemist Warehouse,Other,
546790,1.056528,1.330382,-1.499671,-0.801426,-0.726461,1.015094,-1.934885,-0.141796,-1.254376,0.046968,1.178195,0.868953,-0.074045,-0.669402,0.362529,-0.778549,0.626124,1.311778,-1.198213,-0.824484,1.334496,-1.317905,-0.010800,0.185404,-0.209449,0.173957,0.439289,1.491094,139.81,0,Grill'd,Food,
547107,0.947885,0.622358,1.646056,0.166208,-0.186906,2.401955,-1.180303,1.057847,-1.094394,-0.628396,-0.520245,-0.821432,0.105362,1.635711,0.077060,-0.840780,-0.402513,0.957454,-0.094692,-0.870370,-1.113225,-0.005946,0.578502,-1.173502,-0.794000,0.079977,2.075870,-0.135204,27.57,0,Bunnings,Other,
547556,-1.054987,-0.017226,0.507832,-0.658392,0.714617,-0.151746,-0.494353,-1.624911,-0.742666,-0.366955,1.651893,-0.125790,0.591873,2.034502,0.408765,-0.889285,0.570763,-0.897483,-0.184381,-0.237774,0.742747,-0.205189,0.229654,-0.170316,-0.584358,-0.314770,0.598866,0.164147,30.45,0,Officeworks,Other,Auto-renewal
547575,-0.085332,-1.295989,-0.637572,2.739945,-1.709359,0.660951,-0.717744,0.716835,-0.292882,-1.289555,0.671720,-0.261643,0.891712,0.563125,0.933588,-0.731171,-0.425760,0.719514,0.138322,2.359799,-0.233378,-0.093040,-1.766681,0.960908,0.508437,1.058452,-1.968710,-0.743251,24.01,0,NRMA Insurance,Insurance,
547713,0.246831,-0.390899,1.334820,-1.220619,0.528630,0.274764,-0.732487,0.866470,0.653897,0.562075,-0.274563,-2.353355,2.299063,0.021943,-0.508348,0.259295,-1.440315,1.255537,0.246360,0.788064,0.434817,-1.071909,0.095210,0.534448,-0.469274,-0.069458,1.125728,1.094814,0.82,0,Origin Energy,Utilities,Membership fee
548193,-0.456060,-1.015012,1.813770,-1.042540,2.292774,1.704319,-1.279664,3.315235,1.831543,0.311047,0.830872,1.598835,1.037652,0.942487,2.531107,1.221182,2.664086,1.109261,0.665220,-0.934440,0.680215,0.454544,-0.528646,0.296683,0.553462,0.638414,0.224481,0.102949,32.52,0,Netflix,Entertainment,
548384,-2.093527,-1.043621,0.033992,-0.073635,0.221738,0.822771,1.561995,-0.604798,1.001863,-0.902520,2.103296,-0.294261,0.445570,-0.827016,-0.582409,0.934896,1.565762,-0.195841,0.247781,1.358790,-0.130096,0.171846,-1.214889,-0.890932,-1.601725,0.710348,0.136196,-0.592439,15.18,0,Domino's Pizza,Food,
549219,0.838226,1.079961,-1.037353,-0.092469,0.838591,0.762239,-0.615296,1.193580,0.820783,-0.852041,0.757650,-0.971719,1.041734,-0.281898,-0.703824,0.677195,0.756067,0.840255,-0.523802,0.117819,1.037808,0.373676,0.522576,0.022339,0.640423,-0.795785,0.642137,-0.104661,53.49,0,BP Service Station,Travel,
549221,0.092560,0.595507,0.172911,1.257408,0.561688,0.563096,-0.458032,-0.428219,0.705605,-0.547239,-0.582123,-0.149270,-0.929395,-0.476396,-0.356597,1.181710,0.270356,-1.491140,0.729397,0.133034,-1.065478,0.919075,-0.599407,-0.500892,0.586152,-0.803435,-0.553431,-0.732842,58.01,0,McDonald's,Food,
549543,0.233683,0.749346,-0.265594,0.168680,0.910157,1.197657,-0.080793,0.177940,-0.236595,0.014385,0.733010,-1.625268,1.385716,-0.036455,-0.160874,0.532157,-1.248601,-0.874933,-0.577682,1.106862,-0.002471,1.229689,-1.670649,2.323852,-0.351413,1.052385,0.074180,-2.669225,9.85,0,Translink,Travel,Membership fee
549851,-0.399396,-0.231913,0.535950,0.418028,0.283198,-0.390350,0.024875,0.674994,-0.074682,-1.571260,-1.345109,-0.365983,-0.879425,-1.746334,-2.685825,-0.366593,0.807728,-0.845428,-0.483049,0.400750,0.872213,0.610087,0.081336,1.006215,0.714031,1.230692,-0.341383,-0.226393,112.00,0,Starbucks,Food,
550479,0.678176,1.199058,-0.309398,-0.900784,0.243237,-1.319071,1.677293,-3.205057,-0.083738,-0.588249,-0.731738,-0.875235,-0.280059,1.028017,2.100645,0.730176,-1.132457,-0.446725,-0.483018,-1.066281,0.250885,1.112549,-1.487066,1.605531,-0.734964,1.127745,0.409349,0.151397,11.83,0,CommSec,Investment,Card present
550695,0.893485,-1.477066,-0.471585,-1.116824,-0.405996,0.852276,-1.783495,0.162616,-0.245264,1.052685,-1.009795,-1.580046,0.257611,-0.862425,-1.150287,-0.317371,0.602432,-0.582815,0.946508,1.694724,-0.801623,-0.113421,-0.157113,0.420879,-0.568797,-2.235009,-0.104340,-0.001716,42.94,0,Hungry Jack's,Food,
550786,1.229761,0.732166,1.789003,0.252570,0.613241,1.584412,2.378260,0.841831,-1.069436,0.989936,-0.281236,0.315942,-1.480548,0.539364,-1.895406,-0.431176,-0.002966,0.031647,-1.011972,-0.244535,1.035456,1.687553,-0.150537,-0.141985,-0.549254,0.244669,-1.343796,-0.292339,257.44,0,Netflix,Entertainment,
550899,0.245146,-1.189096,-1.391962,-0.621876,-0.500860,1.206185,-0.678202,0.483920,0.057758,0.832397,-0.148950,-1.050790,1.023890,0.223803,0.300946,1.122163,-0.627140,1.385397,0.791551,0.965966,0.440878,0.920450,-1.064932,1.425782,-2.338021,0.581691,1.575895,-1.133845,17.20,0,Hungry Jack's,Food,
550946,-0.052862,-1.407809,1.080433,-1.049678,-0.607227,0.922783,-0.703131,0.299070,0.734702,-0.950867,1.301868,0.331052,-1.628096,-1.594138,2.594571,0.547230,1.413605,1.107307,0.351785,0.152413,-0.189524,-0.054398,-0.693417,-0.586433,0.614788,-0.284773,-0.151209,-0.216608,3.87,0,Hungry Jack's,Food,Membership fee
551002,3.009033,1.191806,0.347514,-1.618345,-0.569228,-0.449292,0.834659,2.336518,-0.391782,1.240056,-1.020187,0.015200,0.206310,-0.997420,0.105180,-1.306642,-1.473331,-0.617043,0.641477,0.583013,1.298942,1.728220,0.999649,0.244760,-2.284669,0.677040,-0.258645,1.009647,90.71,0,Woolworths,Food,
551262,0.683686,-1.015866,-0.149923,-0.068245,-0.986154,-0.069367,0.395254,0.943108,-0.781349,0.210188,-2.155394,0.660028,1.055833,0.683435,1.134023,1.998860,-0.398837,-0.500858,0.098200,-0.875578,-0.338806,0.367855,-2.057390,-1.011480,-0.357994,-0.507883,0.765890,-0.381600,28.24,0,Capstone Inc,Salary,Auto-renewal
551810,-0.284997,-0.792655,0.449733,-0.207219,0.845024,1.050267,0.891190,0.059894,-0.551877,-0.744274,0.031876,0.782554,-0.352064,0.577560,-0.700265,1.618497,-1.341187,0.791203,-0.869948,1.381220,-0.696750,-0.461260,-0.222542,-2.508079,-2.013804,-1.167559,1.240035,0.415327,13.63,0,Vanguard,Investment,
552270,0.703022,-0.284611,2.107886,-0.561790,1.149190,0.318206,-0.129980,-1.732082,0.390891,1.595535,0.941948,-0.061854,0.902491,-0.526861,0.060434,-0.105930,0.271275,0.071261,0.247588,1.229261,-1.917682,0.629951,-0.225412,-0.046293,-0.991900,-1.085593,-0.056120,-0.241963,84.09,0,GlobalSoft Ltd,Salary,Recurring subscription
552296,-0.231579,0.409296,0.758888,0.589793,0.398084,-0.583308,0.008041,-1.470990,-0.836806,0.147240,0.845753,-0.122586,2.179994,-0.396864,-0.546173,-0.049507,0.224858,-0.399311,-0.368441,0.792588,0.138001,-0.517588,2.237988,-0.596239,0.276761,0.759702,1.369044,1.522816,46.93,0,eBay AU,Other,
552311,1.008203,-0.201578,-0.699288,-0.060842,-0.946621,0.768165,-0.868671,-0.045118,-1.303259,0.047526,3.620240,-1.128072,0.227032,-0.600452,0.431510,0.515698,-1.000976,-1.317432,-0.552643,-1.493594,0.049780,-0.045405,-0.096715,1.083698,1.789392,0.038259,0.628120,-0.788268,6.40,0,Netflix,Entertainment,
